Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig,wind,size,mod,dig,tash,preprocessing
tokensdigTruetashTruemod0size200wind7.txt,0.1622,0.3179,0.0,0.4262,3.28591851792e-22,0.465587344254,1.02728274786e-26,7,200,0,True,True,tokens
tokensdigTruetashTruemod1size200wind7.txt,0.1455,0.3018,0.0,0.4337,5.10647976898e-23,0.465371284005,1.091537767e-26,7,200,1,True,True,tokens
tokensdigTruetashTruemod0size200wind4.txt,0.1437,0.3,0.0,0.4327,6.44173932454e-23,0.464457227201,1.41026767198e-26,4,200,0,True,True,tokens
tokensdigTruetashFalsemod0size100wind7.txt,0.1324,0.2867,0.0,0.4447,2.96544990022e-24,0.46236870232,2.52505416885e-26,7,100,0,True,False,tokens
lemmasdigTruetashFalsemod0size200wind7.txt,0.1709,0.3258,0.0,0.499,5.79543586562e-31,0.461034571497,4.12383139057e-26,7,200,0,True,False,lemmas
controldigTruetashFalsemod0size100wind4.txt,0.1504,0.3015,0.0,0.4977,1.00841929859e-30,0.460657584554,5.16098374336e-26,4,100,0,True,False,control
lemmasdigFalsetashTruemod0size200wind4.txt,0.1509,0.3025,0.0,0.493,3.74542433651e-30,0.459835317701,5.73897597044e-26,4,200,0,False,True,lemmas
lemmasdigTruetashTruemod0size200wind4.txt,0.1498,0.3038,0.0,0.489,1.27949920776e-29,0.458566540185,8.12965281649e-26,4,200,0,True,True,lemmas
lemmasdigFalsetashFalsemod0size200wind7.txt,0.1729,0.3256,0.0,0.4907,7.53122119383e-30,0.458232806171,8.9073364629e-26,7,200,0,False,False,lemmas
lemmasdigTruetashTruemod1size100wind4.txt,0.1218,0.2714,0.0,0.4889,1.30273868212e-29,0.456903067907,1.28056068945e-25,4,100,1,True,True,lemmas
lemmasdigFalsetashFalsemod1size200wind7.txt,0.158,0.3123,0.0,0.4905,7.94892337731e-30,0.456696865892,1.35451976332e-25,7,200,1,False,False,lemmas
controldigFalsetashTruemod0size200wind4.txt,0.1802,0.3343,0.0,0.4875,2.25708499826e-29,0.456063332832,1.81006786119e-25,4,200,0,False,True,control
tokensdigTruetashFalsemod1size200wind4.txt,0.1475,0.3022,0.0,0.4236,6.26543372511e-22,0.455920488889,1.48728477186e-25,4,200,1,True,False,tokens
lemmasdigFalsetashFalsemod1size100wind4.txt,0.1269,0.2793,0.0,0.491,6.86690118733e-30,0.45557136646,1.83904891939e-25,4,100,1,False,False,lemmas
lemmasdigTruetashFalsemod1size200wind4.txt,0.1585,0.3123,0.0,0.4955,1.72653466176e-30,0.454648250838,2.36130641588e-25,4,200,1,True,False,lemmas
tokensdigFalsetashTruemod0size100wind4.txt,0.1175,0.2715,0.0,0.4563,1.33854920972e-25,0.454620848527,2.11659729386e-25,4,100,0,False,True,tokens
lemmasdigTruetashTruemod1size200wind7.txt,0.1483,0.3039,0.0,0.4794,2.23576707342e-28,0.453172092431,3.51611756245e-25,7,200,1,True,True,lemmas
controldigTruetashTruemod0size200wind7.txt,0.1875,0.341,0.0,0.4754,8.18813355659e-28,0.451324365588,6.47485504156e-25,7,200,0,True,True,control
tokensdigFalsetashTruemod0size100wind7.txt,0.1328,0.2869,0.0,0.4448,2.9331311638e-24,0.450864471981,5.81945461959e-25,7,100,0,False,True,tokens
tokensdigFalsetashTruemod0size200wind7.txt,0.1622,0.3176,0.0,0.4174,2.80921768304e-21,0.450586343306,6.26885775042e-25,7,200,0,False,True,tokens
lemmasdigTruetashTruemod0size100wind4.txt,0.122,0.273,0.0,0.4827,8.4373553251e-29,0.449708176822,8.88211008576e-25,4,100,0,True,True,lemmas
tokensdigTruetashTruemod1size100wind4.txt,0.1186,0.2738,0.0,0.4508,5.97851469009e-25,0.445165796633,2.63582886644e-24,4,100,1,True,True,tokens
controldigTruetashFalsemod0size200wind4.txt,0.1788,0.3342,0.0,0.4847,5.29496781972e-29,0.443658055031,4.88129541305e-24,4,200,0,True,False,control
controldigFalsetashFalsemod0size200wind7.txt,0.1914,0.3442,0.0,0.4809,1.64498441258e-28,0.44118367596,9.26775685458e-24,7,200,0,False,False,control
tokensdigFalsetashFalsemod0size200wind7.txt,0.1617,0.3197,0.0,0.4162,3.70037211227e-21,0.441018256697,7.77434028609e-24,7,200,0,False,False,tokens
lemmasdigFalsetashTruemod0size100wind4.txt,0.1198,0.2716,0.0,0.4843,5.26168021866e-29,0.43979590395,1.18853022298e-23,4,100,0,False,True,lemmas
tokensdigTruetashFalsemod1size200wind7.txt,0.1464,0.3011,0.0,0.4226,7.89956640967e-22,0.439713094028,1.08931730179e-23,7,200,1,True,False,tokens
lemmasdigTruetashTruemod0size100wind7.txt,0.1394,0.2905,0.0,0.4883,1.54243533342e-29,0.439701600962,1.21772937569e-23,7,100,0,True,True,lemmas
tokensdigFalsetashFalsemod0size100wind4.txt,0.1186,0.2734,0.0,0.4433,4.25346276067e-24,0.439085104216,1.28060169259e-23,4,100,0,False,False,tokens
lemmasdigTruetashFalsemod0size200wind4.txt,0.1574,0.3126,0.0,0.4782,3.15297863479e-28,0.439060008457,1.43607203022e-23,4,200,0,True,False,lemmas
lemmasdigTruetashFalsemod1size200wind7.txt,0.1571,0.3097,0.0,0.4662,9.90864159723e-27,0.438117152309,1.82876366123e-23,7,200,1,True,False,lemmas
controldigTruetashFalsemod0size200wind7.txt,0.1878,0.3414,0.0,0.4741,1.16539716724e-27,0.437822593898,2.19560544935e-23,7,200,0,True,False,control
controldigFalsetashTruemod0size200wind7.txt,0.1889,0.3424,0.0,0.4745,1.03627297779e-27,0.43659425974,3.00198521263e-23,7,200,0,False,True,control
lemmasdigFalsetashFalsemod0size100wind7.txt,0.141,0.2928,0.0,0.4796,2.11527192137e-28,0.436303918424,2.904887133e-23,7,100,0,False,False,lemmas
lemmasdigTruetashFalsemod0size100wind7.txt,0.1412,0.2945,0.0,0.4783,3.0359797881e-28,0.436097655978,3.06135738494e-23,7,100,0,True,False,lemmas
tokensdigFalsetashTruemod1size100wind4.txt,0.1193,0.2765,0.0,0.4347,3.97283924548e-23,0.433356746469,5.51554009136e-23,4,100,1,False,True,tokens
lemmasdigTruetashTruemod0size200wind7.txt,0.1656,0.3194,0.0,0.464,1.80939766914e-26,0.433214406419,6.3501345757e-23,7,200,0,True,True,lemmas
tokensdigFalsetashTruemod1size100wind7.txt,0.1176,0.2732,0.0,0.441,7.90314284843e-24,0.432893562997,6.19927079001e-23,7,100,1,False,True,tokens
tokensdigTruetashTruemod1size200wind4.txt,0.1463,0.2993,0.0,0.416,3.86970209489e-21,0.432223350548,7.33904866602e-23,4,200,1,True,True,tokens
lemmasdigTruetashFalsemod0size100wind4.txt,0.1277,0.2812,0.0,0.4771,4.27636329781e-28,0.431657426996,9.38936438788e-23,4,100,0,True,False,lemmas
tokensdigFalsetashFalsemod1size100wind4.txt,0.1215,0.2798,0.0,0.436,2.82515232892e-23,0.431549801705,8.69239336016e-23,4,100,1,False,False,tokens
controldigFalsetashFalsemod0size100wind7.txt,0.1598,0.3128,0.0,0.4736,1.34851333164e-27,0.431327174059,1.1316342657e-22,7,100,0,False,False,control
tokensdigTruetashFalsemod1size100wind7.txt,0.1226,0.2795,0.0,0.4367,2.36313434879e-23,0.431322869415,9.20165209284e-23,7,100,1,True,False,tokens
tokensdigFalsetashTruemod0size200wind4.txt,0.1522,0.3073,0.0,0.4113,1.17161369196e-20,0.430811538331,1.04595214827e-22,4,200,0,False,True,tokens
tokensdigFalsetashFalsemod0size200wind4.txt,0.1491,0.3054,0.0,0.4214,1.05814727612e-21,0.429669283709,1.3914800817e-22,4,200,0,False,False,tokens
lemmasdigFalsetashTruemod0size100wind7.txt,0.1383,0.2933,0.0,0.4711,2.44572969671e-27,0.428909768209,1.86313378363e-22,7,100,0,False,True,lemmas
