Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig
/media/jordan/Media/data/word2vec/GoogleNews-vectors-negative300.bin,0.12278282592900455,0.31319338766696975,1.0,0.65045858524545697,1.0180805584945208e-43,0.69789283075662656,1.1142837518688013e-52
/home/jordan/Desktop/english_5mil.bin,0.10030009834731707,0.26750127893560965,1.0,0.54875608671669607,4.5333117048828005e-29,0.54575241679561493,1.0361827316131742e-28
/home/jordan/Desktop/english_9mil.bin,0.10859466064687441,0.28177446710470089,1.0,0.52409607244159817,3.1624324468032955e-26,0.54142958778115702,3.3560543364289203e-28
/home/jordan/Desktop/english_20mil.bin,0.30882573261839757,0.50908264026518901,1.0,0.028059747490703855,0.59980684333428225,-0.02909992239912167,0.58634773505822846
