Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig
controldigFalsetashFalsemod0size100wind4.txt,0.16144614193584444,0.35501017419147279,0.0,0.44969921985282901,1.2549495495521283e-18,0.46311901641638165,8.5170831639274463e-20
lemmasdigFalsetashFalsemod0size200wind4.txt,0.19331315903325691,0.39497184386054351,1.0,0.39804778015315284,1.0647083510848103e-14,0.42610803912367468,7.9246252040346469e-17
lemmasdigTruetashFalsemod1size100wind4.txt,0.14681033612585961,0.32997995389265922,1.0,0.39900028721643865,9.0828339550904849e-15,0.39872012106373278,9.5179292553912054e-15
controldigTruetashTruemod1size100wind4.txt,0.14962779604515702,0.34010223508418713,0.0,0.48444377499769381,7.0331374872048982e-22,0.49425614246588245,7.7604619144569006e-23
lemmasdigTruetashTruemod0size200wind7.txt,0.21438641461944116,0.41849221072346121,1.0,0.39461390474774816,1.8801032728186483e-14,0.39061377849528006,3.6162756358188816e-14
lemmasdigTruetashFalsemod0size200wind4.txt,0.19447989125578205,0.39699590887267489,1.0,0.40546638336852203,3.0468783987294163e-15,0.41918951824724848,2.7693804583694284e-16
lemmasdigTruetashTruemod0size100wind7.txt,0.16697078969044762,0.35756454258034598,1.0,0.41909485346551156,2.8166413046074059e-16,0.42213987123986207,1.6299693329378603e-16
tokensdigFalsetashTruemod1size100wind7.txt,0.12988070071190971,0.31201315773506583,1.0,0.48868563967901218,2.3836325292214553e-22,0.48965781591560992,1.9150724044720016e-22
tokensdigFalsetashTruemod0size100wind7.txt,0.15431322692248436,0.34758386131685831,1.0,0.49841197822275363,2.5848656176710639e-23,0.52433807982350944,4.8361943693218085e-26
controldigFalsetashFalsemod1size200wind7.txt,0.19584913260008141,0.4016518846239564,0.0,0.46312464546569659,8.5072644424746455e-20,0.48401337456044879,1.0129637314344575e-21
controldigFalsetashTruemod1size200wind4.txt,0.19425223644878054,0.40005835844452764,0.0,0.46563940445258872,3.9599606734480665e-20,0.49505670045050293,6.4627624339645137e-23
controldigTruetashFalsemod0size100wind7.txt,0.16776472861140734,0.36394342738129115,0.0,0.43218339208907652,3.5312620330247186e-17,0.444808007087448,3.2493571835103693e-18
tokensdigFalsetashTruemod0size100wind4.txt,0.13506939963242617,0.32091934758633822,1.0,0.49992278256204059,1.818810084237416e-23,0.52223082627793049,8.2234838951549339e-26
tokensdigFalsetashFalsemod1size100wind4.txt,0.13038963022388916,0.31168454469429391,1.0,0.50736762144571346,3.1360378284286777e-24,0.51294445674456302,8.1682633638750938e-25
controldigTruetashFalsemod0size200wind7.txt,0.22026160106448359,0.42674636158638335,0.0,0.40052437244804995,9.184934026924651e-15,0.40691604231192485,3.1321225224852215e-15
lemmasdigFalsetashTruemod1size200wind7.txt,0.18556942858474954,0.383127941368619,1.0,0.41147094918404598,1.0815121515896913e-15,0.41317896707353169,8.0244909064882451e-16
controldigTruetashTruemod0size100wind7.txt,0.17056219443678552,0.36762753734094061,0.0,0.46103926748216517,1.0226630825526544e-19,0.48129117495539392,1.4067566759590774e-21
lemmasdigFalsetashTruemod1size100wind4.txt,0.14291172718449541,0.32750566436611356,1.0,0.42962584257466857,4.1481507789727728e-17,0.42498503621712824,9.7282468580558692e-17
tokensdigFalsetashFalsemod1size200wind7.txt,0.17172815349201953,0.37092224225478349,1.0,0.48014706190853462,1.581943201476009e-21,0.4866663881983177,3.7471739848289043e-22
lemmasdigTruetashTruemod1size200wind7.txt,0.1800236744972146,0.37645748890693115,1.0,0.39595456772470372,1.5069788037001953e-14,0.41061565224410945,1.2550427208821667e-15
controldigTruetashTruemod1size200wind7.txt,0.19586521055106726,0.40218519484651466,0.0,0.50149945946563756,1.4560965606020368e-23,0.52177395285631933,1.08256690768221e-25
tokensdigTruetashTruemod1size100wind7.txt,0.13258178164202616,0.31249624112168506,1.0,0.48286836861052423,8.7041296991986656e-22,0.46756334224091767,2.3405907165710776e-20
lemmasdigTruetashFalsemod1size100wind7.txt,0.15363087373813955,0.33958388249815907,1.0,0.37870123583688675,2.4084299315663662e-13,0.36710197149768914,1.4186794361385252e-12
lemmasdigTruetashTruemod0size200wind4.txt,0.18947440688148584,0.3896738459600006,1.0,0.41512244082947392,5.7020838688619595e-16,0.43157131558142747,2.8904764567671379e-17
controldigTruetashFalsemod1size100wind7.txt,0.15260691703748827,0.3408015501499656,0.0,0.45969783082877019,1.7102179942394309e-19,0.4560651443797249,3.5548928252367943e-19
lemmasdigFalsetashTruemod0size100wind4.txt,0.13961264500432022,0.32041823324025004,1.0,0.43674187804822212,1.0941245294883526e-17,0.44667355916867313,1.6150315866835527e-18
lemmasdigTruetashTruemod0size100wind4.txt,0.13977379349515462,0.32249252014127905,1.0,0.39951938271901771,8.3275916171882037e-15,0.40552685124023652,3.0155757090510165e-15
tokensdigTruetashTruemod0size200wind4.txt,0.18071239736140832,0.38208155958910467,1.0,0.46506426959340919,3.9446942228455166e-20,0.50381194255078177,7.2999691218633664e-24
controldigFalsetashTruemod0size200wind7.txt,0.22403922082678915,0.43284175075365111,0.0,0.41544672227691365,5.9283224348191361e-16,0.42667327374181108,7.9118188655986378e-17
tokensdigFalsetashTruemod1size100wind4.txt,0.1276755728484581,0.31263607096468132,1.0,0.52845218264465676,1.6971290417662606e-26,0.55572358103726316,1.1271457722086045e-29
controldigTruetashFalsemod1size200wind7.txt,0.1932907736348641,0.39851530997624346,0.0,0.47830625787887665,3.5032647722861697e-21,0.4942078536208192,1.0411826304282754e-22
tokensdigTruetashFalsemod0size200wind7.txt,0.20165337419535168,0.40845455276700304,1.0,0.47692143218734523,3.1897445248384698e-21,0.50933887803411571,1.9547499803722835e-24
controldigFalsetashTruemod0size100wind7.txt,0.17464423170488852,0.36926027350902751,0.0,0.41324705189347372,8.7198358832688328e-16,0.41539399119271442,5.983611855269233e-16
controldigFalsetashFalsemod0size200wind7.txt,0.22120297889464779,0.42962567810186769,0.0,0.45956622184688845,1.7564286276745258e-19,0.48164904690761667,1.6984940722951649e-21
tokensdigTruetashTruemod0size200wind7.txt,0.2005052959764522,0.40559133741386999,1.0,0.44752451469408633,1.3668364029358217e-18,0.47488727986027984,4.9450482478259549e-21
lemmasdigFalsetashFalsemod0size200wind7.txt,0.21291900114061033,0.41798799612146653,1.0,0.40452463330484073,3.5775613383958327e-15,0.42214946955598009,1.6271471349885018e-16
controldigFalsetashFalsemod0size200wind4.txt,0.21009592194213292,0.41760143849943043,0.0,0.44140893680995302,6.2377510568902727e-18,0.45960308939827482,1.7433612268751203e-19
lemmasdigTruetashTruemod1size200wind4.txt,0.18510444813688312,0.38299577657322104,1.0,0.41099395624671098,1.1751580400084806e-15,0.4084794624517924,1.8166260239654886e-15
controldigFalsetashFalsemod1size100wind7.txt,0.15382120488350592,0.34517890988750166,0.0,0.43720380612261922,1.3837513910057585e-17,0.45731452104959852,2.7667055010854566e-19
lemmasdigFalsetashTruemod0size200wind4.txt,0.19287034511688533,0.39222293270790121,1.0,0.37750310804484383,2.9021281665247898e-13,0.37657254465187912,3.3526248633725119e-13
controldigTruetashFalsemod0size100wind4.txt,0.15835904921440114,0.3515608001885,0.0,0.43646257344378331,1.5905810751244232e-17,0.45554888021144319,3.9416720483917505e-19
lemmasdigFalsetashFalsemod0size100wind4.txt,0.15074986627420645,0.33873455441088496,1.0,0.41454207910740126,6.3160416555084272e-16,0.41660926503200707,4.3839267469874647e-16
lemmasdigTruetashTruemod1size100wind7.txt,0.14168022964550744,0.32279528251708611,1.0,0.39506429221875783,1.7456396820994111e-14,0.38027678865345016,1.8824938204386696e-13
tokensdigFalsetashTruemod0size200wind7.txt,0.20466324465225924,0.4092389552332949,1.0,0.46250349898584531,6.704657214244723e-20,0.49909211241768042,2.2070468115171922e-23
tokensdigTruetashFalsemod0size100wind4.txt,0.13587023246881161,0.32190897166498061,1.0,0.4818934015631014,1.0788249032860209e-21,0.51474244694240523,5.2657677555812595e-25
controldigTruetashTruemod0size100wind4.txt,0.15894028181980563,0.35181463925466722,0.0,0.46721908414890428,2.8494105527692775e-20,0.48418474430972902,7.4473861509702016e-22
tokensdigFalsetashTruemod1size200wind4.txt,0.16888796847594736,0.36915257269282992,1.0,0.49523497670817435,5.382410235314477e-23,0.52479343516800936,4.3099470826748104e-26
tokensdigTruetashFalsemod0size200wind4.txt,0.18267578688507974,0.38559031681539069,1.0,0.50457557688233357,6.0936462622138669e-24,0.54861645241019841,8.0964458217231382e-29
tokensdigTruetashFalsemod0size100wind7.txt,0.14849856335827907,0.3400909346151299,1.0,0.5036839218579211,7.5240654299211724e-24,0.52946908482286259,1.3071996185314125e-26
tokensdigTruetashTruemod1size200wind7.txt,0.1745173362423896,0.37390317254224092,1.0,0.47444501816680007,5.4375368714710248e-21,0.47749195195329136,2.8191722454949732e-21
lemmasdigTruetashFalsemod0size200wind7.txt,0.2198571668194865,0.42396067491843703,1.0,0.37117643869524475,7.6710806819722762e-13,0.37829544227346112,2.56566085520563e-13
lemmasdigFalsetashFalsemod1size100wind4.txt,0.14108371189060329,0.32556749846541294,1.0,0.43085111298821954,3.3049526324844689e-17,0.44160607207114616,4.3204442290085886e-18
lemmasdigFalsetashFalsemod1size100wind7.txt,0.14926803325446078,0.33405599545749126,1.0,0.37447748698058803,4.6317443699777401e-13,0.35684659490453502,6.4194395671776196e-12
controldigTruetashFalsemod1size200wind4.txt,0.1904810228021338,0.39761362837346392,0.0,0.49565221517436214,7.4962182915212428e-23,0.53170277011203815,1.2141560746146122e-26
lemmasdigTruetashFalsemod1size200wind7.txt,0.19100520051290493,0.38890682914919672,1.0,0.37999969851331755,1.96604489670718e-13,0.3662950072421931,1.6007544633003105e-12
controldigTruetashTruemod1size200wind4.txt,0.1942633680116469,0.39964767364070097,0.0,0.48297993916601811,9.7125046317837339e-22,0.4992133945495566,2.4797919819018576e-23
tokensdigTruetashTruemod1size200wind4.txt,0.17469381061715922,0.3752678101562355,1.0,0.49222416010491571,1.0710241344321128e-22,0.52401427785194021,5.248501331288533e-26
tokensdigFalsetashFalsemod1size200wind4.txt,0.17365322595141222,0.37338028392079542,1.0,0.48054350172610438,1.4505609731873862e-21,0.50010445232181944,1.743333302231932e-23
tokensdigFalsetashTruemod1size200wind7.txt,0.17521262343654118,0.37392886392433222,1.0,0.46924568137809741,1.6431302339858713e-20,0.46772961892902087,2.2603549467308677e-20
tokensdigFalsetashFalsemod0size200wind7.txt,0.20721548433072079,0.41189733241840432,1.0,0.4641093387616369,4.8099890134647127e-20,0.49732291716412769,3.3266454486450463e-23
controldigFalsetashFalsemod0size100wind7.txt,0.17120364298912422,0.36966065096376383,0.0,0.46299925293612526,8.728648400081349e-20,0.4928247755403608,1.4240473478114825e-22
controldigFalsetashTruemod1size200wind7.txt,0.19720262403428393,0.40203828385356444,0.0,0.43245221850529925,2.7237623157921079e-17,0.44832478656897184,1.3083386093095955e-18
tokensdigFalsetashFalsemod0size100wind4.txt,0.13253381393139269,0.31733930104326635,1.0,0.52192336960660024,8.8830061418415279e-26,0.54181774022074447,5.1113581928296652e-28
tokensdigTruetashTruemod1size100wind4.txt,0.12683248182182882,0.31001170711836973,1.0,0.52505104551617954,4.037697048674377e-26,0.5310069324602853,8.7934653307011456e-27
tokensdigTruetashFalsemod1size200wind4.txt,0.16909199153181592,0.36813897090909592,1.0,0.50226762321850404,1.0504097056129779e-23,0.52211550534908469,8.4649924974478319e-26
