Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig
tokensdigTruetashFalsemod1size100wind7.txt,0.15004339753270265,0.31028274605558059,0.0,0.40793273593943086,1.7468154506631772e-49,0.40028619312608804,1.5077517224329395e-47
lemmasdigTruetashFalsemod0size100wind4.txt,0.15139442915265658,0.30872989798519135,0.0,0.46605959290736798,5.9218510121779396e-66,0.43766911382149409,1.6497630023257151e-57
tokensdigFalsetashFalsemod0size200wind4.txt,0.17648858994086059,0.32846741065217305,0.0,0.39637053254565796,1.4135719011186743e-46,0.41085403526111391,3.0842654839778502e-50
controldigTruetashFalsemod0size200wind4.txt,0.20389341632609337,0.34612711625111214,0.0,0.4385029691322746,1.8193700665769991e-57,0.40617389731746267,8.4732224379219114e-49
lemmasdigFalsetashTruemod1size200wind4.txt,0.17876698551874023,0.32782581779908043,0.0,0.42525637285295276,4.6268838915224192e-54,0.40726013279593481,2.5976602868398541e-49
tokensdigTruetashTruemod0size100wind4.txt,0.15023916404386842,0.30887698689880272,0.0,0.4187848842566721,2.5500704949115795e-52,0.40970533349553018,6.1118710070421601e-50
controldigFalsetashTruemod1size100wind7.txt,0.17130268420996059,0.32476546027764619,0.0,0.4246938975293823,1.0839059735243412e-53,0.39754628726565766,1.1155848277515361e-46
lemmasdigFalsetashTruemod0size200wind7.txt,0.19914246646849856,0.34086305898480529,0.0,0.40830430050510447,1.4024092843451287e-49,0.38680656693908949,2.9513540669858562e-44
lemmasdigTruetashTruemod1size100wind4.txt,0.15106636628874281,0.30765767453708776,0.0,0.4418128129007366,1.0817317292298766e-58,0.42123329293366485,5.652431321150457e-53
tokensdigFalsetashFalsemod0size100wind7.txt,0.16377922372370177,0.31852998871304078,0.0,0.39711209600620545,9.2734298709144706e-47,0.38736202568303479,2.1746230807243014e-44
controldigTruetashTruemod1size100wind7.txt,0.16924186558761589,0.32086959377433055,0.0,0.44900373677552441,1.5370842627681483e-60,0.41849305935802666,4.944495338972367e-52
controldigTruetashFalsemod1size100wind4.txt,0.16551514801022743,0.31511227374281725,0.0,0.47474316083223134,2.290739083728933e-68,0.45944587453620961,1.3232996335413915e-63
tokensdigTruetashFalsemod1size100wind4.txt,0.14500388165980749,0.30373304890009234,0.0,0.4507800377975682,2.6098088000090081e-61,0.45054838946539616,3.0564407304087159e-61
lemmasdigFalsetashFalsemod1size200wind7.txt,0.18518527272729557,0.33560350334814759,0.0,0.41969954244342605,1.4546233890731538e-52,0.39417853838366745,4.8837886374937147e-46
tokensdigFalsetashTruemod0size200wind4.txt,0.17867487664911327,0.32919932808624802,0.0,0.3956695483769872,2.1035297539140236e-46,0.40791492593033962,1.765287402074487e-49
controldigFalsetashFalsemod1size100wind4.txt,0.16860612464635458,0.31886843536540388,0.0,0.45193736605281354,2.3539302568223246e-61,0.41430964849539531,6.8398349321340441e-51
lemmasdigFalsetashTruemod1size100wind7.txt,0.15266239029759504,0.31016512017637982,0.0,0.42299720849343908,1.8944344695253565e-53,0.40446106122501435,1.341327599447981e-48
lemmasdigFalsetashTruemod0size100wind7.txt,0.1642434567262521,0.31628448726460207,0.0,0.44596459038674946,6.7914010472291361e-60,0.42565379216192578,3.6067213431679873e-54
tokensdigTruetashFalsemod1size200wind7.txt,0.17276466849257732,0.32395753778815639,0.0,0.41191344281593889,1.6375267545592971e-50,0.43426844805669967,1.5008904735297033e-56
lemmasdigFalsetashFalsemod0size100wind7.txt,0.16809802599730747,0.31988518967306845,0.0,0.44289021382895732,5.2936442100190222e-59,0.3993484798854936,2.5839832224204886e-47
controldigFalsetashTruemod0size100wind4.txt,0.17574162674146548,0.32237836319928925,0.0,0.4570791247783727,6.1083869910079335e-63,0.42943874750787747,5.5183213107716274e-55
lemmasdigTruetashFalsemod1size200wind4.txt,0.18458772375827731,0.33298451862928335,0.0,0.43672233833099533,3.0583965082852321e-57,0.4150720279684092,2.4462504295491223e-51
tokensdigFalsetashFalsemod1size100wind7.txt,0.14841048863604611,0.31201628646907631,0.0,0.39666305547511332,1.1971689033637845e-46,0.39221126482849028,1.4741687576888102e-45
controldigFalsetashFalsemod1size200wind4.txt,0.19428118354729318,0.33832574896465262,0.0,0.48193671762290341,1.08607908379406e-70,0.45955057108573771,1.2299400974004719e-63
tokensdigTruetashTruemod0size100wind7.txt,0.15767964698757866,0.31306573526885451,0.0,0.42192102450894275,3.6937648389317105e-53,0.41841737056062478,3.1937478122303688e-52
controldigFalsetashTruemod1size100wind4.txt,0.16472507854934781,0.31594442848256565,0.0,0.47963399621367558,5.3570251474551774e-70,0.45049336974338733,5.606355639426982e-61
lemmasdigTruetashFalsemod0size100wind7.txt,0.16764753545426561,0.31886138442941708,0.0,0.4483879565423432,1.3259501212617989e-60,0.41327107534529567,7.2505845723927201e-51
controldigTruetashTruemod0size200wind7.txt,0.21344447772093242,0.35135373977847989,0.0,0.42500985201892266,8.9026703865990706e-54,0.40136838386334422,1.2560417008650366e-47
lemmasdigFalsetashFalsemod1size200wind4.txt,0.18353193881045485,0.33159897761799201,0.0,0.44881639028509801,9.9198955894814635e-61,0.42821653526380604,7.1788873822996264e-55
controldigFalsetashTruemod0size200wind4.txt,0.20476770250296952,0.34566507657724638,0.0,0.44094723771722649,3.2983918883885865e-58,0.41438613058188473,5.9429733727616947e-51
controldigTruetashTruemod0size200wind4.txt,0.20435596370695039,0.34462484556365969,0.0,0.44884576119527736,1.7101017643796827e-60,0.42694163103446314,2.6604614978297818e-54
