Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig
tokensdigTruetashFalsemod1size100wind7.txt,0.12258997432551999,0.27951550400170255,0.0,0.43669496614183573,2.3631343487928422e-23,0.43132286941475395,9.2016520928420389e-23
lemmasdigTruetashFalsemod0size100wind4.txt,0.1276759689348072,0.2811532854446549,0.0,0.47714506445484639,4.2763632978107633e-28,0.43165742699568382,9.3893643878813373e-23
tokensdigFalsetashFalsemod0size200wind4.txt,0.14908419159338696,0.3054372740000787,0.0,0.42142303602232012,1.0581472761227779e-21,0.42966928370873742,1.3914800816977968e-22
controldigTruetashFalsemod0size200wind4.txt,0.17881783661136372,0.33419598392125621,0.0,0.4846878591978202,5.2949678197213306e-29,0.44365805503126432,4.8812954130524238e-24
lemmasdigFalsetashTruemod1size200wind4.txt,0.14706123776815308,0.29812728986667036,0.0,0.49929212069341194,5.3165632505087856e-31,0.47993198476954968,1.8924111947221887e-28
tokensdigTruetashTruemod0size100wind4.txt,0.12240416175466763,0.27477679177526343,0.0,0.46279051265831261,2.2455353852439865e-26,0.47629003478857584,4.8164281847980904e-28
controldigFalsetashTruemod1size100wind7.txt,0.1428513359634018,0.29803847685934964,0.0,0.5032764781322373,1.7535446406300363e-31,0.47377845846788996,1.2886178819789892e-27
lemmasdigFalsetashTruemod0size200wind7.txt,0.17159987704137417,0.32518765773544311,0.0,0.44669744375990295,1.9705701192400558e-24,0.40880045923468478,2.3288426943186841e-20
lemmasdigTruetashTruemod1size100wind4.txt,0.12181154838318753,0.2714037443733624,0.0,0.48890398696921211,1.3027386821226145e-29,0.45690306790715263,1.2805606894490718e-25
tokensdigFalsetashFalsemod0size100wind7.txt,0.13511573873614424,0.28985071503465937,0.0,0.42418978426882253,5.3905383495132721e-22,0.42286378853995926,7.4533655268836866e-22
controldigTruetashTruemod1size100wind7.txt,0.14249996948163432,0.29744757350477891,0.0,0.50908140875293539,2.7401568550798319e-32,0.46977553626992175,4.0403042808068276e-27
controldigTruetashFalsemod1size100wind4.txt,0.13915798981307603,0.29132427104238101,0.0,0.51304041469289119,7.5689884363042842e-33,0.49168939282662788,6.420507241534825e-30
tokensdigTruetashFalsemod1size100wind4.txt,0.11662006201113664,0.27257615620079506,0.0,0.47813891787778501,2.8077825876289269e-28,0.48937928219307819,9.8270495949641481e-30
lemmasdigFalsetashFalsemod1size200wind7.txt,0.15795854987642116,0.3123413435292674,0.0,0.49053171898125947,7.9489233773103211e-30,0.45669686589151276,1.3545197633182143e-25
tokensdigFalsetashTruemod0size200wind4.txt,0.15220859875942763,0.30727780498426283,0.0,0.4113456388718415,1.171613691955893e-20,0.43081153833074987,1.0459521482678573e-22
controldigFalsetashFalsemod1size100wind4.txt,0.14055926806145455,0.2940088553077394,0.0,0.5228269011803901,2.9241472377677278e-34,0.47920727131766883,2.6699854895188464e-28
lemmasdigFalsetashTruemod1size100wind7.txt,0.11964927434176736,0.27042234621928402,0.0,0.50717292095126543,4.3600293575013124e-32,0.48633573072082598,2.8251659844403802e-29
lemmasdigFalsetashTruemod0size100wind7.txt,0.13825173801250396,0.29328828741502527,0.0,0.47109653568445287,2.4457296967146527e-27,0.4289097682085185,1.8631337836261455e-22
tokensdigTruetashFalsemod1size200wind7.txt,0.14636247624276108,0.30107660848962853,0.0,0.42262522921597878,7.8995664096732197e-22,0.43971309402815223,1.0893173017903298e-23
lemmasdigFalsetashFalsemod0size100wind7.txt,0.14103033281641969,0.29280002061711746,0.0,0.47955290466339401,2.1152719213712195e-28,0.43630391842418381,2.9048871330006901e-23
controldigFalsetashTruemod0size100wind4.txt,0.15037098615726566,0.30209891024741936,0.0,0.50511652680901409,9.7736748520855954e-32,0.48071740457959283,1.7146069865182271e-28
lemmasdigTruetashFalsemod1size200wind4.txt,0.15854666486472746,0.31230383165751974,0.0,0.49550823982314457,1.7265346617555839e-30,0.45464825083779309,2.3613064158807882e-25
tokensdigFalsetashFalsemod1size100wind7.txt,0.12196428079925942,0.28205822256929919,0.0,0.40543089869651022,4.6282026830043012e-20,0.40227156712838991,9.5335155504258776e-20
controldigFalsetashFalsemod1size200wind4.txt,0.16553690207102476,0.32189969506649047,0.0,0.55014196518431757,1.8592179451937685e-38,0.51935516701574591,9.3870631520123801e-34
tokensdigTruetashTruemod0size100wind7.txt,0.12817909018869555,0.28183251295189199,0.0,0.45382344713017947,2.626255403206123e-25,0.47151318198772291,1.9127826703181656e-27
controldigFalsetashTruemod1size100wind4.txt,0.13531314782201104,0.28771884409626647,0.0,0.55658870467244559,1.6651439674358242e-39,0.5397567347250688,8.1332278553775181e-37
lemmasdigTruetashFalsemod0size100wind7.txt,0.14116478733783533,0.29446187348086117,0.0,0.4783192467170499,3.0359797881014348e-28,0.43609765597825856,3.0613573849416635e-23
controldigTruetashTruemod0size200wind7.txt,0.18748161893369386,0.34096426999700252,0.0,0.47535239651144789,8.1881335565870496e-28,0.45132436558782352,6.4748550415555201e-25
lemmasdigFalsetashFalsemod1size200wind4.txt,0.15665485050734151,0.30900515369620657,0.0,0.51229303107349211,8.2892807381635036e-33,0.48200815672280761,1.0259630619876914e-28
controldigFalsetashTruemod0size200wind4.txt,0.18020214031732601,0.33430419918507587,0.0,0.48753696793922019,2.2570849982639645e-29,0.45606333283155176,1.8100678611898706e-25
controldigTruetashTruemod0size200wind4.txt,0.17950630491544239,0.3325348903638019,0.0,0.51165387169386922,1.1900226265545925e-32,0.49231072577051194,5.3116481099490932e-30
