Embedding File,MSE,Accuracy,Hit_Percent,Correlation
tokensdigTruetashFalsemod1size100wind7.txt,0.15004339753270265,0.31028274605558059,0.0,0.40793273593943086
lemmasdigTruetashFalsemod0size100wind4.txt,0.15139442915265658,0.30872989798519135,0.0,0.46605959290736798
tokensdigFalsetashFalsemod0size200wind4.txt,0.17648858994086059,0.32846741065217305,0.0,0.39637053254565796
controldigTruetashFalsemod0size200wind4.txt,0.20389341632609337,0.34612711625111214,0.0,0.4385029691322746
lemmasdigFalsetashTruemod1size200wind4.txt,0.17876698551874023,0.32782581779908043,0.0,0.42525637285295276
tokensdigTruetashTruemod0size100wind4.txt,0.15023916404386842,0.30887698689880272,0.0,0.4187848842566721
controldigFalsetashTruemod1size100wind7.txt,0.17130268420996059,0.32476546027764619,0.0,0.4246938975293823
lemmasdigFalsetashTruemod0size200wind7.txt,0.19914246646849856,0.34086305898480529,0.0,0.40830430050510447
lemmasdigTruetashTruemod1size100wind4.txt,0.15106636628874281,0.30765767453708776,0.0,0.4418128129007366
tokensdigFalsetashFalsemod0size100wind7.txt,0.16377922372370177,0.31852998871304078,0.0,0.39711209600620545
controldigTruetashTruemod1size100wind7.txt,0.16924186558761589,0.32086959377433055,0.0,0.44900373677552441
controldigTruetashFalsemod1size100wind4.txt,0.16551514801022743,0.31511227374281725,0.0,0.47474316083223134
tokensdigTruetashFalsemod1size100wind4.txt,0.14500388165980749,0.30373304890009234,0.0,0.4507800377975682
lemmasdigFalsetashFalsemod1size200wind7.txt,0.18518527272729557,0.33560350334814759,0.0,0.41969954244342605
tokensdigFalsetashTruemod0size200wind4.txt,0.17867487664911327,0.32919932808624802,0.0,0.3956695483769872
controldigFalsetashFalsemod1size100wind4.txt,0.16860612464635458,0.31886843536540388,0.0,0.45193736605281354
lemmasdigFalsetashTruemod1size100wind7.txt,0.15266239029759504,0.31016512017637982,0.0,0.42299720849343908
lemmasdigFalsetashTruemod0size100wind7.txt,0.1642434567262521,0.31628448726460207,0.0,0.44596459038674946
tokensdigTruetashFalsemod1size200wind7.txt,0.17276466849257732,0.32395753778815639,0.0,0.41191344281593889
lemmasdigFalsetashFalsemod0size100wind7.txt,0.16809802599730747,0.31988518967306845,0.0,0.44289021382895732
controldigFalsetashTruemod0size100wind4.txt,0.17574162674146548,0.32237836319928925,0.0,0.4570791247783727
lemmasdigTruetashFalsemod1size200wind4.txt,0.18458772375827731,0.33298451862928335,0.0,0.43672233833099533
tokensdigFalsetashFalsemod1size100wind7.txt,0.14841048863604611,0.31201628646907631,0.0,0.39666305547511332
controldigFalsetashFalsemod1size200wind4.txt,0.19428118354729318,0.33832574896465262,0.0,0.48193671762290341
tokensdigTruetashTruemod0size100wind7.txt,0.15767964698757866,0.31306573526885451,0.0,0.42192102450894275
controldigFalsetashTruemod1size100wind4.txt,0.16472507854934781,0.31594442848256565,0.0,0.47963399621367558
lemmasdigTruetashFalsemod0size100wind7.txt,0.16764753545426561,0.31886138442941708,0.0,0.4483879565423432
controldigTruetashTruemod0size200wind7.txt,0.21344447772093242,0.35135373977847989,0.0,0.42500985201892266
lemmasdigFalsetashFalsemod1size200wind4.txt,0.18353193881045485,0.33159897761799201,0.0,0.44881639028509801
controldigFalsetashTruemod0size200wind4.txt,0.20476770250296952,0.34566507657724638,0.0,0.44094723771722649
controldigTruetashTruemod0size200wind4.txt,0.20435596370695039,0.34462484556365969,0.0,0.44884576119527736
controldigFalsetashFalsemod0size100wind4.txt,0.17575253100626997,0.32266028224588067,0.0,0.45214027058726503
lemmasdigFalsetashFalsemod0size200wind4.txt,0.18062444025683144,0.33027213392150062,0.0,0.4700157373418794
lemmasdigTruetashFalsemod1size100wind4.txt,0.15203389272132439,0.31030940983645733,0.0,0.45962783397485624
controldigTruetashTruemod1size100wind4.txt,0.16711226147981256,0.31719177875554583,0.0,0.47364653869611917
lemmasdigTruetashTruemod0size200wind7.txt,0.1944293326992319,0.33847181012088512,0.0,0.41988729617193465
lemmasdigTruetashFalsemod0size200wind4.txt,0.18446671634905792,0.33287173926030378,0.0,0.45217196257181019
lemmasdigTruetashTruemod0size100wind7.txt,0.16559592265571452,0.31572345449828121,0.0,0.45289925175149498
tokensdigFalsetashTruemod1size100wind7.txt,0.14826231195610551,0.31016414249150032,0.0,0.39749589626957371
tokensdigFalsetashTruemod0size100wind7.txt,0.16332394347066501,0.3164555204146749,0.0,0.39984810999466469
controldigFalsetashFalsemod1size200wind7.txt,0.19367572166637875,0.33890766936883809,0.0,0.46362042940042419
controldigFalsetashTruemod1size200wind4.txt,0.19656019387364568,0.34018298491011006,0.0,0.45147216190102957
controldigTruetashFalsemod0size100wind7.txt,0.18733835121232673,0.33346168641332169,0.0,0.41616681131332683
tokensdigFalsetashTruemod0size100wind4.txt,0.14786958696946295,0.30903851214368799,0.0,0.41589878308071082
tokensdigFalsetashFalsemod1size100wind4.txt,0.14454538781397733,0.30585565514111279,0.0,0.4467790046265368
controldigTruetashFalsemod0size200wind7.txt,0.21344714363607661,0.35107504671456058,0.0,0.43033464726160309
lemmasdigFalsetashTruemod1size200wind7.txt,0.17958986317691189,0.33010688506176178,0.0,0.4128193284805361
controldigTruetashTruemod0size100wind7.txt,0.18539770036727429,0.33014536038422293,0.0,0.42405867223481897
lemmasdigFalsetashTruemod1size100wind4.txt,0.15020931572924071,0.30859579847740265,0.0,0.44142762484185599
tokensdigFalsetashFalsemod1size200wind7.txt,0.17002752123976753,0.32446825314773298,0.0,0.40760008826915489
lemmasdigTruetashTruemod1size200wind7.txt,0.17901609893847795,0.33139335217219934,0.0,0.40633950097621968
controldigTruetashTruemod1size200wind7.txt,0.1952460096370798,0.33793259090134115,0.0,0.46940724617088031
tokensdigTruetashTruemod1size100wind7.txt,0.15463147921304679,0.31463233442171862,0.0,0.40063664164562524
lemmasdigTruetashFalsemod1size100wind7.txt,0.15635579914336831,0.31702693041782493,0.0,0.41243520552260154
