Embedding File,MSE,Accuracy,Hit_Percent,Correlation
tokensdigTruetashFalsemod1size100wind7.txt,0.13618347841675985,0.32024875869186242,1.0,0.47049512493457263
lemmasdigTruetashFalsemod0size100wind4.txt,0.15031317738699537,0.33745817971860714,1.0,0.40092499569909884
tokensdigFalsetashFalsemod0size200wind4.txt,0.1863230136167697,0.38881197566842673,1.0,0.48465256026752312
controldigTruetashFalsemod0size200wind4.txt,0.20752416515625149,0.41339980889452888,0.0,0.42193006358729007
lemmasdigFalsetashTruemod1size200wind4.txt,0.18197448763248025,0.38127296346548389,1.0,0.44936794817477177
tokensdigTruetashTruemod0size100wind4.txt,0.12995845428791364,0.31376453201568644,1.0,0.48862479827155758
controldigFalsetashTruemod1size100wind7.txt,0.15727180458249371,0.35144683091136164,0.0,0.47053565547879139
lemmasdigFalsetashTruemod0size200wind7.txt,0.21108510132380306,0.41596610803435585,1.0,0.44073175948166099
lemmasdigTruetashTruemod1size100wind4.txt,0.13757351028853756,0.32056033822019125,1.0,0.43813835765245368
tokensdigFalsetashFalsemod0size100wind7.txt,0.15394732011347773,0.3456935189690386,1.0,0.50479386833053519
controldigTruetashTruemod1size100wind7.txt,0.1567861073382979,0.35213971746262351,0.0,0.48470810127569719
controldigTruetashFalsemod1size100wind4.txt,0.14767342591458049,0.3403483430610208,0.0,0.48856489361940342
tokensdigTruetashFalsemod1size100wind4.txt,0.12718454768595436,0.30941858743212691,1.0,0.52940982201387621
lemmasdigFalsetashFalsemod1size200wind7.txt,0.18848715467880248,0.38784494769986516,1.0,0.40582983413465901
tokensdigFalsetashTruemod0size200wind4.txt,0.1845698139813437,0.39048115623117585,1.0,0.52009795564525563
controldigFalsetashFalsemod1size100wind4.txt,0.14892436719517976,0.34110486538076229,0.0,0.48338112094062857
lemmasdigFalsetashTruemod1size100wind7.txt,0.14195107588070102,0.32107794237983428,1.0,0.37827982919740838
lemmasdigFalsetashTruemod0size100wind7.txt,0.16351696517276698,0.35230339545945916,1.0,0.4184430620510301
tokensdigTruetashFalsemod1size200wind7.txt,0.17923652040576263,0.37767970913750665,1.0,0.44868179506956896
lemmasdigFalsetashFalsemod0size100wind7.txt,0.17430908265429768,0.36872111220077924,1.0,0.40921243656533079
controldigFalsetashTruemod0size100wind4.txt,0.16268993439510099,0.35584811583408577,0.0,0.43725514730899756
lemmasdigTruetashFalsemod1size200wind4.txt,0.18839222180561133,0.3862593525994909,1.0,0.41018537311323011
tokensdigFalsetashFalsemod1size100wind7.txt,0.13296265095159776,0.31489897083215324,1.0,0.4868834844217042
controldigFalsetashFalsemod1size200wind4.txt,0.19103860627703667,0.39811531928026667,0.0,0.4963667068259543
tokensdigTruetashTruemod0size100wind7.txt,0.15058526248832585,0.34028224860538725,1.0,0.47991416715122298
controldigFalsetashTruemod1size100wind4.txt,0.15159578901645399,0.34412583929171597,0.0,0.46088492968393968
lemmasdigTruetashFalsemod0size100wind7.txt,0.17419128474081039,0.36827304588829474,1.0,0.40123675375483864
controldigTruetashTruemod0size200wind7.txt,0.22081075251634139,0.42666915373860925,0.0,0.41780134552462883
lemmasdigFalsetashFalsemod1size200wind4.txt,0.19212810843398023,0.39203295504670083,1.0,0.40905278953406937
controldigFalsetashTruemod0size200wind4.txt,0.21201856428508431,0.41831840009070004,0.0,0.40056648629289981
controldigTruetashTruemod0size200wind4.txt,0.20566786191534792,0.41191846054434672,0.0,0.45885857298710475
controldigFalsetashFalsemod0size100wind4.txt,0.16144614193584444,0.35501017419147279,0.0,0.44969921985282901
lemmasdigFalsetashFalsemod0size200wind4.txt,0.19331315903325691,0.39497184386054351,1.0,0.39804778015315284
lemmasdigTruetashFalsemod1size100wind4.txt,0.14681033612585961,0.32997995389265922,1.0,0.39900028721643865
controldigTruetashTruemod1size100wind4.txt,0.14962779604515702,0.34010223508418713,0.0,0.48444377499769381
lemmasdigTruetashTruemod0size200wind7.txt,0.21438641461944116,0.41849221072346121,1.0,0.39461390474774816
lemmasdigTruetashFalsemod0size200wind4.txt,0.19447989125578205,0.39699590887267489,1.0,0.40546638336852203
lemmasdigTruetashTruemod0size100wind7.txt,0.16697078969044762,0.35756454258034598,1.0,0.41909485346551156
tokensdigFalsetashTruemod1size100wind7.txt,0.12988070071190971,0.31201315773506583,1.0,0.48868563967901218
tokensdigFalsetashTruemod0size100wind7.txt,0.15431322692248436,0.34758386131685831,1.0,0.49841197822275363
controldigFalsetashFalsemod1size200wind7.txt,0.19584913260008141,0.4016518846239564,0.0,0.46312464546569659
controldigFalsetashTruemod1size200wind4.txt,0.19425223644878054,0.40005835844452764,0.0,0.46563940445258872
controldigTruetashFalsemod0size100wind7.txt,0.16776472861140734,0.36394342738129115,0.0,0.43218339208907652
tokensdigFalsetashTruemod0size100wind4.txt,0.13506939963242617,0.32091934758633822,1.0,0.49992278256204059
