,0,1,2,3
0,1.0,0.675289665616538,0.6626460660772577,0.6354635507101805
1,0.675289665616538,1.0,0.7639366027218167,0.7511178003615244
2,0.6626460660772577,0.7639366027218167,1.0,0.7249475689109525
3,0.6354635507101805,0.7511178003615244,0.7249475689109525,1.0
